"Date","Game","Earnings","Players","Tournaments"
2022-07-01,"Apex Legends",2093861.74,236,9
2022-07-01,"League of Legends: Wild Rift",2000290.34,142,2
2022-07-01,"FIFA 22",1705500,191,6
2022-07-01,"Arena of Valor",1685000,92,1
2022-07-01,"Counter-Strike: Global Offensive",1545880.24,774,38
2022-07-01,"Overwatch 2",1100000,158,3
2022-07-01,"VALORANT",906339.84,496,20
2022-07-01,"Call of Duty: Vanguard",530000,36,4
2022-07-01,"PLAYERUNKNOWN'S BATTLEGROUNDS Mobile",378639.4,208,4
2022-07-01,"World of WarCraft",364000,29,3
2022-07-01,"Rainbow Six Siege",342331.17,315,10
2022-07-01,"StarCraft II",281505,84,28
2022-07-01,"Hearthstone",270000,155,2
2022-07-01,"PLAYERUNKNOWN’S BATTLEGROUNDS",262161.98,370,10
2022-07-01,"FIFA Online 4",229121.67,126,4
2022-07-01,"CrossFire HD",222045,47,1
2022-07-01,"Free Fire",218274.73,40,2
2022-07-01,"Chess.com",164200,96,25
2022-07-01,"Halo Infinite",150000,14,2
2022-07-01,"chess24",140250,15,1
2022-07-01,"Assetto Corsa",133874,49,3
2022-07-01,"rFactor 2",103239.47,46,3
2022-07-01,"Brawlhalla",100560,147,13
2022-07-01,"League of Legends",99947.11,142,5
2022-07-01,"Quake Champions",67163.16,17,4
2022-07-01,"Minecraft",56000,43,4
2022-07-01,"WarCraft III: Reforged",50672.3,26,17
2022-07-01,"Assetto Corsa Competizione",44370,15,2
2022-07-01,"Trackmania (2020)",33587.04,83,16
2022-07-01,"Age of Empires IV",29719,56,23
2022-07-01,"Tekken 7",29036,20,7
2022-07-01,"Super Smash Bros. Ultimate",28323.38,56,9
2022-07-01,"Age of Empires II",26882.45,92,20
2022-07-01,"StarCraft: Remastered",23811.96,36,4
2022-07-01,"Gwent",23000,8,1
2022-07-01,"Naraka: Bladepoint",20000,18,2
2022-07-01,"osu!",19855.91,53,7
2022-07-01,"Heroes of the Storm",16184,31,2
2022-07-01,"Street Fighter V: Champion Edition",15000,12,3
2022-07-01,"Teamfight Tactics",12971.03,38,2
2022-07-01,"Mobile Legends: Bang Bang",10000,19,1
2022-07-01,"Call of Duty: Warzone",7000,8,3
2022-07-01,"Super Smash Bros. Melee",5140.29,13,2
2022-07-01,"Rezzil Player",5000,10,1
2022-07-01,"Diabotical",4960.28,34,15
2022-07-01,"After-H",4597.5,19,2
2022-07-01,"iRacing.com",4183.2,6,1
2022-07-01,"Lichess",2000,9,2
2022-07-01,"Quake Live",1500,6,1
2022-07-01,"Age of Empires",1244,8,1
2022-07-01,"DNF Duel",1000,4,1
2022-07-01,"VAIL VR",1000,20,1
2022-07-01,"Rivals of Aether",810.35,4,1
2022-07-01,"Age of Empires III",550,8,1
2022-07-01,"Racket: NX",500,3,1
2022-07-01,"Age of Mythology",100,4,1
2022-07-01,"Nock",50,2,1
2022-08-01,"PLAYERUNKNOWN'S BATTLEGROUNDS Mobile",7579007.48,523,8
2022-08-01,"Fortnite",3365700,481,48
2022-08-01,"Call of Duty: Vanguard",2810000,68,3
2022-08-01,"Rocket League",2153541.51,349,22
2022-08-01,"Rainbow Six Siege",1975993.34,175,7
2022-08-01,"Dota 2",1278151.53,363,12
2022-08-01,"League of Legends",816654.51,415,17
2022-08-01,"CrossFire",618315,90,2
2022-08-01,"Pokemon Unite",485000,68,1
2022-08-01,"Arena of Valor",438150,40,1
2022-08-01,"Hearthstone",400415.74,127,3
2022-08-01,"Counter-Strike: Global Offensive",391770.06,424,20
2022-08-01,"CrossFire Mobile",355320,0,1
2022-08-01,"VALORANT",296631.98,241,10
2022-08-01,"Naraka: Bladepoint",272189.43,63,2
2022-08-01,"PLAYERUNKNOWN’S BATTLEGROUNDS",242199.97,286,8
2022-08-01,"Chess.com",229400,68,17
2022-08-01,"chess24",215000,8,1
2022-08-01,"Overwatch 2",180000,142,4
2022-08-01,"Call of Duty: Mobile",164758,71,3
2022-08-01,"Quake Champions",156550,40,2
2022-08-01,"Halo Infinite",125000,48,1
2022-08-01,"Super People",120000,87,6
2022-08-01,"MultiVersus",113202.5,54,9
2022-08-01,"FIFA Online 4",1e+05,46,1
2022-08-01,"eFootball",80000,24,4
2022-08-01,"Teamfight Tactics",78031.03,57,4
2022-08-01,"StarCraft II",74335,70,28
2022-08-01,"Identity V",74087.04,7,1
2022-08-01,"Apex Legends",60493.59,86,12
2022-08-01,"Heroes of the Storm",60125,48,1
2022-08-01,"League of Legends: Wild Rift",53192.59,45,2
2022-08-01,"Brawlhalla",52300,85,10
2022-08-01,"Pokémon VGC",51500,16,1
2022-08-01,"Pokémon GO",47000,16,1
2022-08-01,"Age of Empires II",35944.45,118,21
2022-08-01,"Trackmania (2020)",31046.91,55,14
2022-08-01,"Tekken 7",30751.56,15,3
2022-08-01,"WarCraft III: Reforged",30324.9,29,20
2022-08-01,"Street Fighter V: Champion Edition",29872.44,28,5
2022-08-01,"iRacing.com",29183.2,30,2
2022-08-01,"StarCraft: Remastered",26141,16,4
2022-08-01,"Guilty Gear -STRIVE-",23689.08,15,2
2022-08-01,"Call of Duty: Warzone",20000,6,1
2022-08-01,"Assetto Corsa Competizione",14850,20,2
2022-08-01,"Dragon Ball FighterZ",13444.26,14,2
2022-08-01,"Assetto Corsa",12641,20,2
2022-08-01,"King of Fighters XV",12107.8,16,2
2022-08-01,"Age of Empires IV",10837,43,11
2022-08-01,"Age of Empires III",9000,16,1
2022-08-01,"Super Smash Bros. Ultimate",8596.21,15,3
2022-08-01,"Beat Saber",6231,24,1
2022-08-01,"Team Fortress 2",5866.84,12,1
2022-08-01,"Overwatch",5280.16,18,1
2022-08-01,"Granblue Fantasy: Versus",5250,8,1
2022-08-01,"Rezzil Player",5200,11,1
2022-08-01,"Mortal Kombat 11",4640,8,1
2022-08-01,"Melty Blood: Type Lumina",4110,8,1
2022-08-01,"Diabotical",3139.09,27,11
2022-08-01,"Skullgirls 2nd Encore",2950,8,1
2022-08-01,"osu!",2649.95,13,4
2022-08-01,"Minecraft",2500,11,2
2022-08-01,"FIFA 22",2421.74,4,1
2022-08-01,"Lichess",2250,9,2
2022-08-01,"DNF Duel",1644.27,8,1
2022-08-01,"Blaston",1600,9,2
2022-08-01,"Age of Empires",1315.65,12,3
2022-08-01,"Clash of Clans",1000,20,1
2022-08-01,"Ultra Street Fighter IV",941.16,8,1
2022-08-01,"Street Fighter III: 3rd Strike",790.43,3,1
2022-08-01,"Mobile Legends: Bang Bang",653.87,8,1
2022-08-01,"Ultimate Marvel vs. Capcom 3",372.14,4,1
2022-08-01,"Age of Empires Online",300,3,3
2022-08-01,"Super Street Fighter II Turbo",289.77,3,1
2022-08-01,"Age of Mythology",250,4,1
2022-08-01,"Blankos Block Party",250,3,1
2022-08-01,"rFactor 2",167.78,20,1
2022-08-01,"ARMS",100,3,1
2022-09-01,"Arena of Valor",2775888.02,187,4
2022-09-01,"League of Legends",1572373.74,494,13
2022-09-01,"PLAYERUNKNOWN’S BATTLEGROUNDS",1180024.08,347,9
2022-09-01,"VALORANT",1031162.71,200,8
2022-09-01,"Clash of Clans",1e+06,100,1
2022-09-01,"Clash Royale",930000,16,1
2022-09-01,"Overwatch 2",653750,298,7
2022-09-01,"Call of Duty: Warzone",6e+05,118,4
2022-09-01,"Halo Infinite",430600,72,3
2022-09-01,"Free Fire",378606.83,106,3
2022-09-01,"Counter-Strike: Global Offensive",368733.67,369,28
2022-09-01,"Fortnite",258800,320,29
2022-09-01,"Magic: The Gathering Arena",2e+05,32,1
2022-09-01,"League of Legends: Wild Rift",181938.24,105,4
2022-09-01,"chess24",140000,16,1
2022-09-01,"Rocket League",115207.81,168,16
2022-09-01,"Brawlhalla",104950,140,11
2022-09-01,"Chess.com",85000,48,9
2022-09-01,"Apex Legends",79683.43,144,25
2022-09-01,"StarCraft II",56659.2,74,31
2022-09-01,"Call of Duty: Mobile",56568,35,3
2022-09-01,"PLAYERUNKNOWN'S BATTLEGROUNDS Mobile",54770.7,94,2
2022-09-01,"Dota 2",49349.96,99,4
2022-09-01,"Assetto Corsa Competizione",30160,10,1
2022-09-01,"WarCraft III: Reforged",25645,17,16
2022-09-01,"WRC 10 FIA World Rally Championship",25250,1,1
2022-09-01,"Super Smash Bros. Ultimate",22747.26,40,7
2022-09-01,"Rainbow Six Siege",22000,68,4
2022-09-01,"Age of Empires II",21608.22,111,18
2022-09-01,"Quake Champions",19643.86,16,1
2022-09-01,"Tekken 7",18058.46,24,6
2022-09-01,"Street Fighter V: Champion Edition",13858.4,27,5
2022-09-01,"Assetto Corsa",12668.5,20,2
2022-09-01,"Age of Empires IV",12546.82,53,16
2022-09-01,"Guilty Gear -STRIVE-",11080.12,27,4
2022-09-01,"Trackmania (2020)",10662.45,108,21
2022-09-01,"Overwatch",10000,30,1
2022-09-01,"rFactor 2",9960,8,1
2022-09-01,"osu!",7216.48,52,7
2022-09-01,"DNF Duel",7080.8,25,4
2022-09-01,"Teamfight Tactics",7021,24,1
2022-09-01,"Vampire Savior",7000,8,1
2022-09-01,"Pokémon GO",6550,12,2
2022-09-01,"Rezzil Player",5200,10,1
2022-09-01,"Mobile Legends: Bang Bang",5100,29,1
2022-09-01,"StarCraft: Remastered",4717.81,28,1
2022-09-01,"Dragon Ball FighterZ",4319.76,25,4
2022-09-01,"iRacing.com",4183.2,6,1
2022-09-01,"Age of Empires",3775.27,52,5
2022-09-01,"Guilty Gear Xrd REV 2",3500.4,10,2
2022-09-01,"Minecraft",3500,12,3
2022-09-01,"King of Fighters XV",3346,26,4
2022-09-01,"Melty Blood: Type Lumina",2602.18,18,3
2022-09-01,"BlazBlue: Central Fiction",2530,11,2
2022-09-01,"Diabotical",2507.4,16,9
2022-09-01,"Lichess",2000,7,2
2022-09-01,"Under Night In-Birth Exe:Late[cl-r]",1480,10,2
2022-09-01,"Age of Mythology",1440,12,6
2022-09-01,"Granblue Fantasy: Versus",1369.86,19,3
2022-09-01,"Persona 4 Arena Ultimax",1320,8,1
2022-09-01,"MultiVersus",1000,8,1
2022-09-01,"TrackMania Nations Forever",991.81,10,1
2022-09-01,"Guilty Gear XX Accent Core Plus R",900,8,1
2022-09-01,"BlazBlue: Cross Tag Battle",860,8,1
2022-09-01,"JoJo's Bizarre Adventure: All Star Battle R",780,8,1
2022-09-01,"Skullgirls 2nd Encore",780,8,1
2022-09-01,"Age of Empires Online",745,12,8
2022-09-01,"Melty Blood: Actress Again Current Code",650,8,1
2022-09-01,"Blaston",632.08,6,2
2022-09-01,"Street Fighter III: 3rd Strike",490,3,1
2022-09-01,"Mortal Kombat 11",353.66,8,2
2022-09-01,"Street Fighter Alpha 2",350,3,1
2022-09-01,"Soul Calibur VI",330.8,11,2
2022-09-01,"Tekken Tag Tournament 2",325.6,8,1
2022-09-01,"Power Rangers: Battle for the Grid",280,3,1
2022-09-01,"Super Street Fighter II Turbo",272.7,3,1
2022-09-01,"Capcom vs. SNK 2",250,3,1
2022-09-01,"Marvel vs. Capcom 2",219.73,8,1
2022-09-01,"Age of Empires III",100,1,1
2022-10-01,"Dota 2",19138016.32,324,9
2022-10-01,"PLAYERUNKNOWN'S BATTLEGROUNDS Mobile",3029291,751,17
2022-10-01,"Counter-Strike: Global Offensive",1915196.84,920,46
2022-10-01,"Arena of Valor",1357859.89,382,8
2022-10-01,"Fortnite",1095945.22,419,37
2022-10-01,"Halo Infinite",1e+06,64,1
2022-10-01,"Rocket League",732133.26,487,37
2022-10-01,"Free Fire",698399.96,408,6
2022-10-01,"Rainbow Six Siege",643872.23,315,11
2022-10-01,"Mobile Legends: Bang Bang",571016.62,408,11
2022-10-01,"PLAYERUNKNOWN’S BATTLEGROUNDS",512465,169,3
2022-10-01,"Magic: The Gathering Arena",5e+05,32,1
2022-10-01,"Chess.com",460000,81,9
2022-10-01,"StarCraft II",386985,150,38
2022-10-01,"Apex Legends",359566.03,173,19
2022-10-01,"Call of Duty: Mobile",358800,35,1
2022-10-01,"Hearthstone",306541.2,126,5
2022-10-01,"Age of Empires IV",305879.47,56,13
2022-10-01,"iRacing.com",301300,32,2
2022-10-01,"FIFA Online 4",3e+05,53,1
2022-10-01,"VALORANT",272395.19,469,22
2022-10-01,"Age of Empires II",205400.68,84,21
2022-10-01,"Call of Duty: Warzone",155000,39,3
2022-10-01,"chess24",140250,16,1
2022-10-01,"Minecraft",136500,28,3
2022-10-01,"Overwatch 2",104903,68,3
2022-10-01,"Assetto Corsa Competizione",91223.2,121,5
2022-10-01,"StarCraft: Remastered",84456.84,54,4
2022-10-01,"Age of Empires",54684.56,35,7
2022-10-01,"Tekken 7",50112.98,31,12
2022-10-01,"League of Legends: Wild Rift",49308.29,59,3
2022-10-01,"WarCraft III: Reforged",44773,35,18
2022-10-01,"VAIL VR",35000,15,1
2022-10-01,"Super People",24526,13,5
2022-10-01,"Gwent",24000,8,1
2022-10-01,"Street Fighter V: Champion Edition",13913.44,20,5
2022-10-01,"Point Blank",13123.8,24,1
2022-10-01,"Assetto Corsa",12668.5,20,2
2022-10-01,"Heroes of the Storm",11000,40,1
2022-10-01,"Gran Turismo 7",10500,10,2
2022-10-01,"World of WarCraft",10000,9,1
2022-10-01,"Super Smash Bros. Ultimate",9610.32,35,4
2022-10-01,"Teamfight Tactics",7643.27,32,1
2022-10-01,"Pokémon GO",6550,12,2
2022-10-01,"Dragon Ball FighterZ",6004.83,24,3
2022-10-01,"Super Smash Bros. Melee",4900.02,21,2
2022-10-01,"Guilty Gear -STRIVE-",4861.66,14,3
2022-10-01,"Diabotical",4232.79,28,18
2022-10-01,"Nock",4000,10,1
2022-10-01,"osu!",3519.96,40,8
2022-10-01,"Trackmania (2020)",3032.79,53,23
2022-10-01,"chessarena.com",2954.67,30,3
2022-10-01,"King of Fighters XV",2346,10,3
2022-10-01,"Lichess",2000,8,2
2022-10-01,"Quake Champions",1485,2,1
2022-10-01,"DNF Duel",1328.4,7,2
2022-10-01,"Blaston",973.36,8,2
2022-10-01,"Age of Mythology",610,14,6
2022-10-01,"Soul Calibur VI",588.13,3,1
2022-10-01,"Mortal Kombat 11",550,4,1
2022-10-01,"Ultimate Marvel vs. Capcom 3",430,3,1
2022-10-01,"Granblue Fantasy: Versus",352.88,3,1
2022-10-01,"Street Fighter III: 3rd Strike",289.17,3,1
2022-10-01,"Ultra Street Fighter IV",200,2,1
2022-10-01,"Super Street Fighter II Turbo",181.37,3,1
2022-10-01,"Vampire Savior",176.43,3,1
2022-10-01,"Age of Empires Online",160,5,1
2022-10-01,"Melty Blood: Type Lumina",140,2,1
2022-10-01,"Guilty Gear Xrd REV 2",122.53,3,1
2022-10-01,"Age of Empires III",100,1,1
2022-10-01,"Artifact Classic",24.8,1,1
2022-11-01,"PLAYERUNKNOWN’S BATTLEGROUNDS",3480143.07,179,3
2022-11-01,"Overwatch 2",2625552,242,6
2022-11-01,"League of Legends",2465165.17,361,13
2022-11-01,"Counter-Strike: Global Offensive",2337407.7,533,21
2022-11-01,"Free Fire",1787099.48,75,2
2022-11-01,"Fortnite",1554400,342,17
2022-11-01,"Brawl Stars",1e+06,54,1
2022-11-01,"VALORANT",793350.98,346,19
2022-11-01,"Teamfight Tactics",712074,42,2
2022-11-01,"Rocket League",604103.91,561,52
2022-11-01,"Rainbow Six Siege",595260.09,160,5
2022-11-01,"Chess.com",535000,42,13
2022-11-01,"Brawlhalla",500200,170,4
2022-11-01,"Dota 2",245809.94,179,5
2022-11-01,"CrossFire HD",210720,36,1
2022-11-01,"chess24",210000,8,1
2022-11-01,"Apex Legends",154702.21,106,13
2022-11-01,"CrossFire",140690,40,1
2022-11-01,"StarCraft: Remastered",140648.91,59,3
2022-11-01,"Summoners War: Sky Arena",140000,4,1
2022-11-01,"Call of Duty: Warzone 2.0",131788.78,62,12
2022-11-01,"StarCraft II",128470.85,77,21
2022-11-01,"FIFA Online 4",115657.28,44,2
2022-11-01,"Minecraft",112100,59,5
2022-11-01,"Mobile Legends: Bang Bang",103579.67,130,2
2022-11-01,"Assetto Corsa",67343.5,25,4
2022-11-01,"Naraka: Bladepoint",62241.09,37,3
2022-11-01,"Call of Duty: Modern Warfare II",61500,24,2
2022-11-01,"Tekken 7",60069.47,53,12
2022-11-01,"Super Smash Bros. Ultimate",46362.62,28,3
2022-11-01,"Street Fighter V: Champion Edition",38909.9,42,10
2022-11-01,"Age of Empires II",37028.86,142,21
2022-11-01,"King of Fighters XV",21930.8,51,9
2022-11-01,"After-H",18470.22,32,2
2022-11-01,"WarCraft III: Reforged",14688,23,8
2022-11-01,"Pokémon GO",14100,20,2
2022-11-01,"Guilty Gear -STRIVE-",13651.18,31,6
2022-11-01,"Age of Empires IV",10816.36,61,10
2022-11-01,"Blaston",10000,12,2
2022-11-01,"League of Legends: Wild Rift",10000,10,1
2022-11-01,"Dragon Ball FighterZ",8373.13,24,3
2022-11-01,"Echo Arena",7550,43,3
2022-11-01,"Onward",7000,17,1
2022-11-01,"osu!",6372.93,34,3
2022-11-01,"chessarena.com",6104.94,50,6
2022-11-01,"Fall Guys",6000,0,1
2022-11-01,"Trackmania (2020)",5841.72,47,18
2022-11-01,"Rezzil Player",5300,10,1
2022-11-01,"rFactor 2",5123.56,29,2
2022-11-01,"Age of Empires",4198.19,23,4
2022-11-01,"Diabotical",3135,26,13
2022-11-01,"DNF Duel",2639.84,7,2
2022-11-01,"Lichess",2000,9,2
2022-11-01,"Point Blank",1851.23,10,1
2022-11-01,"Guilty Gear Xrd REV 2",1500,4,1
2022-11-01,"Street Fighter V",1500,4,1
2022-11-01,"Ultimate Marvel vs. Capcom 3",1500,4,1
2022-11-01,"Melty Blood: Type Lumina",1139.84,3,1
2022-11-01,"Age of Mythology",215,2,3
2022-12-01,"Arena of Valor",1.1e+07,154,2
2022-12-01,"Counter-Strike: Global Offensive",1795243.91,829,44
2022-12-01,"Call of Duty: Mobile",1700000,91,1
2022-12-01,"CrossFire",1340000,61,1
2022-12-01,"Fortnite",1318635.86,231,9
2022-12-01,"Naraka: Bladepoint",1123000,57,1
2022-12-01,"Apex Legends",807526.16,570,37
2022-12-01,"Overwatch 2",804912,325,10
2022-12-01,"F1 22",750000,22,1
2022-12-01,"Call of Duty: Modern Warfare II",501500,40,2
2022-12-01,"Hearthstone",5e+05,16,1
2022-12-01,"Rocket League",372627.54,193,24
2022-12-01,"CrossFire Mobile",345120,0,1
2022-12-01,"Dota 2",343500,253,9
2022-12-01,"PLAYERUNKNOWN'S BATTLEGROUNDS Mobile",312362.73,185,6
2022-12-01,"Rainbow Six Siege",306785.87,194,8
2022-12-01,"VALORANT",254791.45,329,18
2022-12-01,"League of Legends",237353.22,95,4
2022-12-01,"Legends of Runeterra",2e+05,16,1
2022-12-01,"Mobile Legends: Bang Bang",134406,88,6
2022-12-01,"Age of Empires II",126858.66,131,23
2022-12-01,"Chess.com",120000,44,9
2022-12-01,"League of Legends: Wild Rift",101499.5,96,3
2022-12-01,"Gwent",90000,8,1
2022-12-01,"StarCraft II",84121.02,70,31
2022-12-01,"Tekken 7",78404.66,59,10
2022-12-01,"Minecraft",51600,44,3
2022-12-01,"Age of Empires IV",40959.63,50,8
2022-12-01,"StarCraft: Remastered",35530.2,12,2
2022-12-01,"Assetto Corsa",26447,20,2
2022-12-01,"eFootball",25000,3,1
2022-12-01,"WarCraft III: Reforged",20865,16,8
2022-12-01,"Old School Runescape",20000,10,1
2022-12-01,"PLAYERUNKNOWN’S BATTLEGROUNDS",19218.01,33,1
2022-12-01,"Guilty Gear -STRIVE-",17984.83,22,4
2022-12-01,"DNF Duel",14902.17,8,1
2022-12-01,"Pokémon GO",13100,24,4
2022-12-01,"Diabotical",13015,65,13
2022-12-01,"King of Fighters XV",12530.14,31,4
2022-12-01,"iRacing.com",10700,6,1
2022-12-01,"Trackmania (2020)",10624.83,62,16
2022-12-01,"Rezzil Player",10550,12,2
2022-12-01,"Dead by Daylight Mobile",10000,0,1
2022-12-01,"Street Fighter V: Champion Edition",7515.36,18,4
2022-12-01,"Assetto Corsa Competizione",6402.5,19,2
2022-12-01,"chessarena.com",6336.03,52,6
2022-12-01,"Age of Empires",6110.85,51,7
2022-12-01,"Dragon Ball FighterZ",4306.6,9,3
2022-12-01,"Quake Champions",2150,25,2
2022-12-01,"Brawlhalla",2016.74,14,2
2022-12-01,"Lichess",2002.13,11,3
2022-12-01,"Age of Mythology",1694.82,16,4
2022-12-01,"SuperPlayer",1000,3,1
2022-12-01,"osu!",631.65,18,5
2022-12-01,"Age of Empires III",500,4,1
2022-12-01,"Pocket Bravery",452.35,3,1
2022-12-01,"Artifact Classic",206,5,2
2022-12-01,"Gran Turismo 7",84.8,3,1
2023-01-01,"PLAYERUNKNOWN'S BATTLEGROUNDS Mobile",3893500,232,1
2023-01-01,"Dota 2",1187750,399,13
2023-01-01,"Mobile Legends: Bang Bang",805000,89,1
2023-01-01,"Fortnite",580964,397,24
2023-01-01,"League of Legends: Wild Rift",444750,36,1
2023-01-01,"Counter-Strike: Global Offensive",309898,260,14
2023-01-01,"FIFA 23",275451.11,53,3
2023-01-01,"Rocket League",205273.52,253,27
2023-01-01,"rFactor 2",198300,123,4
2023-01-01,"PLAYERUNKNOWN’S BATTLEGROUNDS",100421.21,42,2
2023-01-01,"VALORANT",88610,121,6
2023-01-01,"Apex Legends",80760.4,163,21
2023-01-01,"Halo Infinite",50000,32,2
2023-01-01,"StarCraft: Remastered",37504.33,55,5
2023-01-01,"Super Smash Bros. Ultimate",36956.21,34,5
2023-01-01,"chessarena.com",31968,60,3
2023-01-01,"WarCraft III: Reforged",25777,12,6
2023-01-01,"Chess.com",25000,39,9
2023-01-01,"Super Smash Bros. Melee",23465.03,27,2
2023-01-01,"StarCraft II",23075,58,25
2023-01-01,"World of WarCraft",20000,28,2
2023-01-01,"Tekken 7",16800,10,2
2023-01-01,"Granblue Fantasy: Versus",15000,24,3
2023-01-01,"Pokémon GO",9300,16,2
2023-01-01,"Age of Empires II",9191.95,79,23
2023-01-01,"Call of Duty: Warzone 2.0",8600,9,3
2023-01-01,"Call of Duty: Modern Warfare II",4500,9,3
2023-01-01,"Age of Empires IV",3658.2,50,11
2023-01-01,"Trackmania (2020)",3635.4,40,17
2023-01-01,"Lichess",2000,9,2
2023-01-01,"Age of Empires",1329.05,12,3
2023-01-01,"osu!",1225,18,1
2023-01-01,"Age of Empires Online",610,5,3
2023-01-01,"Brawlhalla",560,20,5
2023-01-01,"Pokemon Unite",500,15,1
2023-01-01,"F1 22",324,3,1
2023-01-01,"Age of Mythology",301.15,5,3
2023-01-01,"Diabotical",213.15,13,9
2023-02-01,"Rainbow Six Siege",3e+06,100,1
2023-02-01,"Counter-Strike: Global Offensive",1535105.69,508,18
2023-02-01,"Apex Legends",1e+06,60,1
2023-02-01,"Dota 2",876100,394,13
2023-02-01,"Rocket League",674894.14,331,26
2023-02-01,"StarCraft II",597508.34,76,23
2023-02-01,"Call of Duty: Modern Warfare II",501500,41,2
2023-02-01,"Fortnite",345358,249,14
2023-02-01,"Free Fire",3e+05,96,1
2023-02-01,"Chess.com",257500,76,11
2023-02-01,"Halo Infinite",252000,64,2
2023-02-01,"Magic: The Gathering Arena",2e+05,27,1
2023-02-01,"FIFA 23",131000,27,2
2023-02-01,"League of Legends",112612.84,72,6
2023-02-01,"Tekken 7",102000,28,2
2023-02-01,"VALORANT",81340,149,7
2023-02-01,"Overwatch 2",66000,192,33
2023-02-01,"PLAYERUNKNOWN'S BATTLEGROUNDS Mobile",39700,31,1
2023-02-01,"Age of Empires II",35703.84,119,26
2023-02-01,"PLAYERUNKNOWN’S BATTLEGROUNDS",28165.6,39,2
2023-02-01,"Trackmania (2020)",21678.97,73,22
2023-02-01,"Pokémon GO",14100,23,4
2023-02-01,"Mobile Legends: Bang Bang",13707.5,23,1
2023-02-01,"Super Smash Bros. Ultimate",11080,9,2
2023-02-01,"WarCraft III: Reforged",9575.12,24,6
2023-02-01,"StarCraft: Remastered",7074.48,18,2
2023-02-01,"Super Smash Bros. Melee",5220,11,2
2023-02-01,"Age of Empires",4922.49,37,4
2023-02-01,"Diabotical",2713.97,10,5
2023-02-01,"osu!",2384.93,41,6
2023-02-01,"Minecraft",2100,8,1
2023-02-01,"Lichess",2000,8,2
2023-02-01,"After-H",1294.82,16,1
2023-02-01,"Age of Empires IV",819.78,24,6
2023-02-01,"Call of Duty: Warzone 2.0",700,4,1
2023-02-01,"Quake III Arena",587.63,4,1
2023-02-01,"Beat Saber",516.5,7,1
2023-02-01,"Quake Champions",300,3,1
2023-02-01,"Blaston",254.5,3,1
2023-02-01,"Age of Empires Online",200,4,2
2023-02-01,"Age of Mythology",100,1,1
2023-03-01,"Fortnite",2306680.3,584,24
2023-03-01,"Counter-Strike: Global Offensive",2301121.85,534,18
2023-03-01,"VALORANT",1062492.5,1033,28
2023-03-01,"Dota 2",573806.19,269,9
2023-03-01,"Call of Duty: Modern Warfare II",5e+05,32,1
2023-03-01,"Rocket League",399381.24,298,26
2023-03-01,"League of Legends",144842.16,212,11
